Combination,RCE,Unavailability,Best Redundancy,Best Combination,Before Redundancy RCE
"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.04934849523542312,5.765252948730648e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7, 8], [9], [10, 11], [12, 13]]",0.022880425920531897
"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.05965375328161372,2.947939914799136e-05,"(4, 4, 4)","[[1, 2, 3, 4], [5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.0224236802353721
"[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.03859744093955276,2.947939914799136e-05,"(4, 4, 4)","[[1, 2, 3, 4, 5, 6], [7, 8, 9, 10], [11, 12, 13]]",0.0224236802353721
"[[1], [2, 3], [4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.03304853931723838,2.947939914799136e-05,"(4, 4, 4)","[[1, 2, 3], [4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.022423680235372084
"[[1], [2, 3, 4], [5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.029445725956105045,2.947939914799136e-05,"(4, 4, 4)","[[1, 2, 3, 4, 5, 6], [7, 8, 9], [10, 11, 12, 13]]",0.022423680235372084
"[[1], [2, 3, 4, 5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02707022013295994,2.947939914799136e-05,"(4, 4, 4)","[[1, 2, 3], [4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.022423680235372057
"[[1], [2, 3, 4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.025706913941145982,2.947939914799136e-05,"(4, 4, 4)","[[1, 2, 3, 4], [5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.022423680235372057
"[[1], [2, 3, 4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.02526181596287454,4.170450077012333e-05,"(4, 4, 4, 4)","[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.02230247302264015
"[[1], [2, 3, 4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.025706913941146048,4.170450077012333e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.022302473022640112
"[[1], [2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.027070220132959913,4.170450077012333e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8], [9, 10, 11, 12], [13]]",0.022302473022640112
"[[1], [2, 3, 4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.029445725956104955,4.1704500770234354e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4], [5, 6, 7, 8, 9, 10, 11], [12], [13]]",0.022302473022640098
"[[1], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.033048539317238355,4.1704500770234354e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8, 9, 10, 11], [12], [13]]",0.022302473022640098
"[[1], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.03859744093955276,4.170450077012333e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.02230247302264008
"[[1, 2], [3], [4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.03304853931723838,4.170450077012333e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4], [5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.02230247302264008
"[[1, 2], [3, 4], [5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.02851006995031602,4.170450077012333e-05,"(4, 4, 4, 4)","[[1], [2], [3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.022302473022640074
"[[1, 2], [3, 4, 5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02572361036677635,4.170450077012333e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5], [6, 7, 8, 9, 10, 11, 12], [13]]",0.022302473022640046
"[[1, 2], [3, 4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.024009566619718814,4.170450077012333e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.022302473022640046
"[[1, 2], [3, 4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.023185371551010286,4.170450077012333e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4], [5], [6, 7, 8, 9, 10, 11, 12], [13]]",0.022302473022640046
"[[1, 2], [3, 4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.02318537155101037,4.170450077012333e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8], [9], [10, 11, 12, 13]]",0.022302473022640046
"[[1, 2], [3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.02400956661971879,2.5866003082630762e-05,"(4, 4, 4)","[[1, 2, 3], [4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.022044583144935032
"[[1, 2], [3, 4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.02572361036677642,2.5866003082630762e-05,"(4, 4, 4)","[[1, 2, 3, 4, 5], [6, 7, 8], [9, 10, 11, 12, 13]]",0.022044583144935032
"[[1, 2], [3, 4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.02851006995031603,2.5866003082630762e-05,"(4, 4, 4)","[[1, 2, 3, 4, 5], [6, 7, 8, 9, 10], [11, 12, 13]]",0.022044583144934977
"[[1, 2], [3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.033048539317238404,2.326650083950277e-05,"(4, 4, 4)","[[1, 2, 3, 4], [5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.02169384558969144
"[[1, 2, 3], [4], [5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.029445725956105045,2.326650083950277e-05,"(4, 4, 4)","[[1, 2, 3, 4], [5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.021693845589691386
"[[1, 2, 3], [4, 5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02572361036677635,2.326650083950277e-05,"(4, 4, 4)","[[1, 2, 3, 4, 5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.021693845589691386
"[[1, 2, 3], [4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.023598612859324176,3.334039181746018e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6], [7, 8, 9, 10, 11, 12], [13]]",0.021690508184124015
"[[1, 2, 3], [4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.022423680235372057,3.334039181746018e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5], [6], [7, 8, 9, 10, 11, 12], [13]]",0.021690508184124015
"[[1, 2, 3], [4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.022044583144935032,3.334039181746018e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5], [6, 7, 8, 9, 10, 11], [12], [13]]",0.021690508184124015
"[[1, 2, 3], [4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.022423680235372084,3.334039181746018e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6], [7, 8, 9, 10, 11], [12], [13]]",0.021690508184124015
"[[1, 2, 3], [4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.0235986128593242,3.33403918175712e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7], [8, 9, 10, 11, 12], [13]]",0.02169050818412401
"[[1, 2, 3], [4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.02572361036677637,3.33403918175712e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.02169050818412401
"[[1, 2, 3], [4, 5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.02944572595610496,3.334039181746018e-05,"(4, 4, 4, 4)","[[1], [2], [3, 4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.021690508184123995
"[[1, 2, 3, 4], [5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02707022013295994,3.334039181734916e-05,"(4, 4, 4, 4)","[[1], [2], [3, 4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.02169050818412399
"[[1, 2, 3, 4], [5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.024009566619718814,3.334039181746018e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6], [7], [8, 9, 10, 11, 12, 13]]",0.02169050818412399
"[[1, 2, 3, 4], [5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.022423680235372057,3.334039181746018e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5], [6], [7], [8, 9, 10, 11, 12, 13]]",0.02169050818412399
"[[1, 2, 3, 4], [5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.02169384558969144,3.334039181746018e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7], [8], [9, 10, 11, 12, 13]]",0.021690508184123925
"[[1, 2, 3, 4], [5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.021693845589691386,3.334039181746018e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6], [7], [8], [9, 10, 11, 12, 13]]",0.021690508184123925
"[[1, 2, 3, 4], [5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.0224236802353721,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1, 2], [3, 4, 5, 6, 7, 8, 9, 10], [11], [12], [13]]",0.021665790216600388
"[[1, 2, 3, 4], [5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.02400956661971883,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7, 8], [9, 10], [11], [12], [13]]",0.021665790216600388
"[[1, 2, 3, 4], [5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.027070220132959958,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1], [2], [3], [4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.021665790216600377
"[[1, 2, 3, 4, 5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.025706913941145982,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10], [11], [12, 13]]",0.021665790216600377
"[[1, 2, 3, 4, 5], [6, 7], [8, 9, 10, 11, 12, 13]]",0.023185371551010286,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1], [2], [3], [4, 5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.021665790216600374
"[[1, 2, 3, 4, 5], [6, 7, 8], [9, 10, 11, 12, 13]]",0.022044583144935032,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1], [2], [3, 4], [5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.021665790216600374
"[[1, 2, 3, 4, 5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.021693845589691386,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1], [2, 3], [4, 5, 6, 7, 8, 9, 10, 11], [12], [13]]",0.021665790216600374
"[[1, 2, 3, 4, 5], [6, 7, 8, 9, 10], [11, 12, 13]]",0.022044583144934977,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1, 2], [3], [4, 5, 6, 7, 8, 9, 10, 11], [12], [13]]",0.021665790216600374
"[[1, 2, 3, 4, 5], [6, 7, 8, 9, 10, 11], [12, 13]]",0.02318537155101029,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10], [11, 12], [13]]",0.021665790216600367
"[[1, 2, 3, 4, 5], [6, 7, 8, 9, 10, 11, 12], [13]]",0.025706913941145975,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1], [2], [3, 4], [5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.02166579021660036
"[[1, 2, 3, 4, 5, 6], [7], [8, 9, 10, 11, 12, 13]]",0.02526181596287454,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1], [2, 3], [4], [5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02166579021660036
"[[1, 2, 3, 4, 5, 6], [7, 8], [9, 10, 11, 12, 13]]",0.02318537155101037,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1, 2], [3], [4], [5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02166579021660036
"[[1, 2, 3, 4, 5, 6], [7, 8, 9], [10, 11, 12, 13]]",0.022423680235372084,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1], [2, 3], [4], [5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.021665790216600346
"[[1, 2, 3, 4, 5, 6], [7, 8, 9, 10], [11, 12, 13]]",0.0224236802353721,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1, 2], [3], [4], [5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.021665790216600346
"[[1, 2, 3, 4, 5, 6], [7, 8, 9, 10, 11], [12, 13]]",0.02318537155101029,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8, 9], [10, 11], [12], [13]]",0.021665790216600332
"[[1, 2, 3, 4, 5, 6], [7, 8, 9, 10, 11, 12], [13]]",0.025261815962874582,5.718801615750557e-05,"(4, 4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7, 8], [9], [10, 11], [12], [13]]",0.021665790216600332
"[[1, 2, 3, 4, 5, 6, 7], [8], [9, 10, 11, 12, 13]]",0.025706913941146048,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8, 9], [10], [11], [12, 13]]",0.021665790216600322
"[[1, 2, 3, 4, 5, 6, 7], [8, 9], [10, 11, 12, 13]]",0.02400956661971879,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7, 8], [9], [10], [11], [12, 13]]",0.021665790216600322
"[[1, 2, 3, 4, 5, 6, 7], [8, 9, 10], [11, 12, 13]]",0.0235986128593242,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8, 9], [10], [11, 12], [13]]",0.021665790216600308
"[[1, 2, 3, 4, 5, 6, 7], [8, 9, 10, 11], [12, 13]]",0.02400956661971883,5.7188016157616595e-05,"(4, 4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7, 8], [9], [10], [11, 12], [13]]",0.021665790216600308
"[[1, 2, 3, 4, 5, 6, 7], [8, 9, 10, 11, 12], [13]]",0.025706913941145975,3.896727435703795e-05,"(4, 4, 4, 4)","[[1], [2, 3], [4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.021302615271248763
"[[1, 2, 3, 4, 5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.027070220132959913,3.896727435703795e-05,"(4, 4, 4, 4)","[[1], [2, 3], [4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.021302615271248763
"[[1, 2, 3, 4, 5, 6, 7, 8], [9, 10], [11, 12, 13]]",0.02572361036677642,3.896727435703795e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4], [5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.021302615271248763
"[[1, 2, 3, 4, 5, 6, 7, 8], [9, 10, 11], [12, 13]]",0.02572361036677637,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2], [3], [4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.021302615271248763
"[[1, 2, 3, 4, 5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.027070220132959958,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2], [3], [4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.021302615271248763
"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [10], [11, 12, 13]]",0.029445725956104955,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3], [4], [5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.021302615271248763
"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11], [12, 13]]",0.02851006995031603,3.896727435703795e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8], [9, 10], [11, 12, 13]]",0.02130261527124875
"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12], [13]]",0.02944572595610496,3.896727435692693e-05,"(4, 4, 4, 4)","[[1, 2], [3, 4, 5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.02130261527124875
"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [11], [12, 13]]",0.033048539317238355,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2], [3, 4, 5], [6, 7, 8, 9, 10, 11, 12], [13]]",0.02130261527124875
"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [11, 12], [13]]",0.033048539317238404,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2], [3, 4, 5, 6, 7, 8, 9], [10, 11, 12], [13]]",0.02130261527124875
"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [12], [13]]",0.03859744093955276,3.896727435692693e-05,"(4, 4, 4, 4)","[[1, 2, 3], [4, 5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.02130261527124875
"[[1], [2], [3], [4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.0290139102505483,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3], [4, 5], [6, 7, 8, 9, 10, 11, 12], [13]]",0.02130261527124875
"[[1], [2], [3, 4], [5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.025644096745608455,3.896727435714897e-05,"(4, 4, 4, 4)","[[1, 2, 3], [4, 5, 6, 7, 8, 9, 10], [11, 12], [13]]",0.02130261527124875
"[[1], [2], [3, 4, 5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02357515050483031,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8], [9, 10], [11, 12, 13]]",0.02130261527124875
"[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.02230247302264015,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8, 9], [10, 11, 12], [13]]",0.02130261527124875
"[[1], [2], [3, 4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.02169050818412399,3.896727435714897e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8, 9, 10], [11, 12], [13]]",0.02130261527124875
"[[1], [2], [3, 4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.021690508184123995,3.896727435703795e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4], [5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.021302615271248708
"[[1], [2], [3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.022302473022640074,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3], [4], [5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.021302615271248708
"[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.02357515050483032,3.896727435703795e-05,"(4, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8], [9, 10, 11], [12, 13]]",0.021302615271248704
"[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.025644096745608455,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2], [3, 4, 5, 6, 7, 8, 9], [10], [11, 12, 13]]",0.021302615271248704
"[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.029013910250548385,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3], [4, 5, 6, 7, 8, 9, 10], [11], [12, 13]]",0.021302615271248704
"[[1], [2, 3], [4], [5, 6, 7, 8, 9, 10, 11, 12, 13]]",0.025644096745608434,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8], [9, 10, 11], [12, 13]]",0.021302615271248704
"[[1], [2, 3], [4, 5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.022880425920531994,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8, 9], [10], [11, 12, 13]]",0.021302615271248704
"[[1], [2, 3], [4, 5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.021302615271248763,3.896727435703795e-05,"(4, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8, 9, 10], [11], [12, 13]]",0.021302615271248704
"[[1], [2, 3], [4, 5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.020430227797964284,6.444684078343865e-05,"(4, 4, 4, 4, 3, 4)","[[1], [2], [3], [4], [5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.020798483560915074
"[[1], [2, 3], [4, 5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.020148748208314717,6.444684078343865e-05,"(4, 4, 4, 4, 4, 3)","[[1], [2], [3], [4], [5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.020798483560915057
"[[1], [2, 3], [4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.020430227797964325,6.444684078343865e-05,"(4, 4, 4, 4, 3, 4)","[[1], [2], [3], [4, 5, 6, 7, 8, 9, 10, 11], [12], [13]]",0.020798483560915057
"[[1], [2, 3], [4, 5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.021302615271248763,6.444684078343865e-05,"(4, 4, 4, 3, 4, 4)","[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10], [11], [12], [13]]",0.020798483560915057
"[[1], [2, 3], [4, 5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.022880425920531963,6.444684078354967e-05,"(4, 4, 3, 4, 4, 4)","[[1], [2, 3, 4, 5, 6, 7, 8, 9], [10], [11], [12], [13]]",0.020798483560915012
"[[1], [2, 3], [4, 5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.02564409674560854,6.444684078354967e-05,"(4, 4, 3, 4, 4, 4)","[[1, 2, 3, 4, 5, 6, 7, 8], [9], [10], [11], [12], [13]]",0.020798483560915012
"[[1], [2, 3, 4], [5], [6, 7, 8, 9, 10, 11, 12, 13]]",0.02357515050483031,6.33776509076922e-05,"(4, 4, 3, 4)","[[1, 2], [3, 4], [5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.02060789068695049
"[[1], [2, 3, 4], [5, 6], [7, 8, 9, 10, 11, 12, 13]]",0.021302615271248763,6.33776509076922e-05,"(4, 4, 4, 3)","[[1, 2], [3, 4], [5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.020607890686950438
"[[1], [2, 3, 4], [5, 6, 7], [8, 9, 10, 11, 12, 13]]",0.020125094630871296,6.337765090780323e-05,"(3, 4, 4, 4)","[[1, 2], [3, 4, 5, 6, 7, 8, 9], [10, 11], [12, 13]]",0.020607890686950386
"[[1], [2, 3, 4], [5, 6, 7, 8], [9, 10, 11, 12, 13]]",0.019583192406453336,6.337765090780323e-05,"(4, 3, 4, 4)","[[1, 2, 3, 4, 5, 6, 7], [8, 9], [10, 11], [12, 13]]",0.020607890686950386
"[[1], [2, 3, 4], [5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.019583192406453377,3.572721257760758e-05,"(4, 4, 4, 3)","[[1, 2], [3, 4, 5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.020430227797964374
"[[1], [2, 3, 4], [5, 6, 7, 8, 9, 10], [11, 12, 13]]",0.020125094630871296,3.572721257760758e-05,"(4, 4, 4, 3)","[[1, 2, 3, 4, 5, 6], [7, 8], [9, 10, 11, 12], [13]]",0.020430227797964374
"[[1], [2, 3, 4], [5, 6, 7, 8, 9, 10, 11], [12, 13]]",0.021302615271248708,3.572721257760758e-05,"(4, 4, 4, 3)","[[1, 2], [3, 4, 5, 6], [7, 8, 9, 10, 11, 12], [13]]",0.020430227797964336
"[[1], [2, 3, 4], [5, 6, 7, 8, 9, 10, 11, 12], [13]]",0.02357515050483031,3.572721257760758e-05,"(4, 4, 4, 3)","[[1, 2, 3, 4], [5, 6], [7, 8, 9, 10, 11, 12], [13]]",0.020430227797964336
"[[1], [2, 3, 4, 5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.02230247302264008,3.572721257760758e-05,"(3, 4, 4, 4)","[[1], [2, 3], [4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.020430227797964325
"[[1], [2, 3, 4, 5], [6, 7], [8, 9, 10, 11, 12, 13]]",0.020430227797964287,3.572721257760758e-05,"(4, 3, 4, 4)","[[1, 2], [3], [4, 5, 6, 7, 8, 9], [10, 11, 12, 13]]",0.020430227797964325
